time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
60.0,0.0,0.5384615384615384,0.5384615384615384,75,23,ELASTIC_NET
34.9,-0.25,0.0933333333333333,-0.1566666666666666,25,24,random_forest
47.0,0.0,0.1153846153846153,0.1153846153846153,50,24,random_forest
59.1,0.0,0.1481481481481481,0.1481481481481481,75,24,random_forest
34.9,0.0,0.7866666666666666,0.7866666666666666,25,24,LASSO
47.0,0.0,0.5769230769230769,0.5769230769230769,50,24,LASSO
59.1,0.0,0.5555555555555556,0.5555555555555556,75,24,LASSO
34.9,0.0,0.0,0.0,25,24,RIDGE
47.0,0.0,0.0,0.0,50,24,RIDGE
59.1,0.0,0.0,0.0,75,24,RIDGE
34.9,0.0,0.84,0.84,25,24,ELASTIC_NET
47.0,0.0,0.7884615384615384,0.7884615384615384,50,24,ELASTIC_NET
59.1,0.0,0.5925925925925926,0.5925925925925926,75,24,ELASTIC_NET
35.1,,-0.0126582278481012,,25,25,random_forest
46.5,,-0.2452830188679245,,50,25,random_forest
54.5,,-0.1851851851851851,,75,25,random_forest
35.1,,0.1645569620253164,,25,25,LASSO
46.5,,0.1509433962264151,,50,25,LASSO
54.5,,0.5185185185185185,,75,25,LASSO
35.1,,0.0,,25,25,RIDGE
46.5,,0.0,,50,25,RIDGE
54.5,,0.0,,75,25,RIDGE
35.1,,0.5569620253164557,,25,25,ELASTIC_NET
46.5,,0.5283018867924528,,50,25,ELASTIC_NET
54.5,,0.5185185185185185,,75,25,ELASTIC_NET
34.6,0.5,-0.2077922077922078,0.2922077922077922,25,26,random_forest
45.5,,-0.4339622641509434,,50,26,random_forest
59.1,,-0.1071428571428571,,75,26,random_forest
34.6,0.0,0.3636363636363636,0.3636363636363636,25,26,LASSO
45.5,,0.3396226415094339,,50,26,LASSO
59.1,,0.1071428571428571,,75,26,LASSO
34.6,0.0,0.0,0.0,25,26,RIDGE
45.5,,0.0,,50,26,RIDGE
59.1,,0.0,,75,26,RIDGE
34.6,0.0,0.3506493506493506,0.3506493506493506,25,26,ELASTIC_NET
45.5,,0.3396226415094339,,50,26,ELASTIC_NET
59.1,,0.1071428571428571,,75,26,ELASTIC_NET
33.6,0.0,-0.0259740259740259,-0.0259740259740259,25,27,random_forest
44.4,0.0,0.2641509433962264,0.2641509433962264,50,27,random_forest
55.7,0.0,0.3076923076923077,0.3076923076923077,75,27,random_forest
33.6,0.0,0.0649350649350649,0.0649350649350649,25,27,LASSO
44.4,0.0,0.4716981132075472,0.4716981132075472,50,27,LASSO
55.7,0.0,0.6153846153846154,0.6153846153846154,75,27,LASSO
33.6,0.0,0.0,0.0,25,27,RIDGE
44.4,0.0,0.0,0.0,50,27,RIDGE
55.7,0.0,0.0,0.0,75,27,RIDGE
33.6,0.0,0.4545454545454545,0.4545454545454545,25,27,ELASTIC_NET
44.4,0.0,0.4716981132075472,0.4716981132075472,50,27,ELASTIC_NET
55.7,0.0,0.6153846153846154,0.6153846153846154,75,27,ELASTIC_NET
35.3,-0.5,0.0259740259740259,-0.474025974025974,25,28,random_forest
45.3,,0.0,,50,28,random_forest
58.9,,-0.1481481481481481,,75,28,random_forest
35.3,0.0,0.2467532467532467,0.2467532467532467,25,28,LASSO
45.3,,0.1509433962264151,,50,28,LASSO
58.9,,0.1481481481481481,,75,28,LASSO
35.3,0.0,0.0,0.0,25,28,RIDGE
45.3,,0.0,,50,28,RIDGE
58.9,,0.0,,75,28,RIDGE
35.3,0.0,0.6753246753246753,0.6753246753246753,25,28,ELASTIC_NET
45.3,,0.6037735849056604,,50,28,ELASTIC_NET
58.9,,0.5555555555555556,,75,28,ELASTIC_NET
35.2,0.0,0.2564102564102564,0.2564102564102564,25,29,random_forest
45.5,0.0,-0.0192307692307692,-0.0192307692307692,50,29,random_forest
56.7,0.0,0.0,0.0,75,29,random_forest
35.2,0.0,0.4871794871794871,0.4871794871794871,25,29,LASSO
45.5,0.0,0.5192307692307693,0.5192307692307693,50,29,LASSO
56.7,0.0,0.3846153846153846,0.3846153846153846,75,29,LASSO
35.2,0.0,0.0,0.0,25,29,RIDGE
45.5,0.0,0.0,0.0,50,29,RIDGE
56.7,0.0,0.0,0.0,75,29,RIDGE
35.2,0.0,0.3717948717948718,0.3717948717948718,25,29,ELASTIC_NET
45.5,0.0,0.4038461538461538,0.4038461538461538,50,29,ELASTIC_NET
