time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
55.55,,0.1475409836065573,,75,23,random_forest
33.725,0.375,-0.2832369942196532,0.0917630057803468,25,23,LASSO
44.4,-1.0,-0.2231404958677686,-1.2231404958677683,50,23,LASSO
55.55,,-0.3278688524590163,,75,23,LASSO
33.725,0.0,0.0,0.0,25,23,RIDGE
44.4,0.0,0.0,0.0,50,23,RIDGE
55.55,,0.0,,75,23,RIDGE
33.725,0.375,-0.2832369942196532,0.0917630057803468,25,23,ELASTIC_NET
44.4,0.0,-0.2314049586776859,-0.2314049586776859,50,23,ELASTIC_NET
55.55,,-0.3278688524590163,,75,23,ELASTIC_NET
34.4,0.0,0.3370786516853932,0.3370786516853932,25,24,random_forest
44.25,0.0,0.3583333333333333,0.3583333333333333,50,24,random_forest
57.375,,0.2622950819672131,,75,24,random_forest
34.4,0.25,-0.7471910112359551,-0.4971910112359551,25,24,LASSO
44.25,0.0,-0.225,-0.225,50,24,LASSO
57.375,,-0.2295081967213114,,75,24,LASSO
34.4,0.0,0.0,0.0,25,24,RIDGE
44.25,0.0,0.0,0.0,50,24,RIDGE
57.375,,0.0,,75,24,RIDGE
34.4,0.0,-0.1853932584269663,-0.1853932584269663,25,24,ELASTIC_NET
44.25,0.0,-0.2,-0.2,50,24,ELASTIC_NET
57.375,,-0.1967213114754098,,75,24,ELASTIC_NET
33.525,-0.375,0.4855491329479768,0.1105491329479768,25,25,random_forest
44.35,0.0,0.5630252100840336,0.5630252100840336,50,25,random_forest
58.975,0.0,0.45,0.45,75,25,random_forest
33.525,-0.125,0.0578034682080924,-0.0671965317919075,25,25,LASSO
44.35,-0.5,-0.2352941176470588,-0.7352941176470589,50,25,LASSO
58.975,0.0,-0.3,-0.3,75,25,LASSO
33.525,0.0,0.0,0.0,25,25,RIDGE
44.35,0.0,0.0,0.0,50,25,RIDGE
58.975,0.0,0.0,0.0,75,25,RIDGE
33.525,0.125,-0.1791907514450867,-0.0541907514450867,25,25,ELASTIC_NET
44.35,-0.5,-0.2352941176470588,-0.7352941176470589,50,25,ELASTIC_NET
58.975,0.0,-0.2833333333333333,-0.2833333333333333,75,25,ELASTIC_NET
34.4,-0.4285714285714285,0.536723163841808,0.1081517352703794,25,26,random_forest
44.4,-0.5,0.5950413223140496,0.0950413223140496,50,26,random_forest
57.4,0.0,0.2131147540983606,0.2131147540983606,75,26,random_forest
34.4,0.1428571428571428,-0.2542372881355932,-0.1113801452784503,25,26,LASSO
44.4,0.0,-0.2148760330578512,-0.2148760330578512,50,26,LASSO
57.4,0.0,-0.3114754098360656,-0.3114754098360656,75,26,LASSO
34.4,0.0,0.0,0.0,25,26,RIDGE
44.4,0.0,0.0,0.0,50,26,RIDGE
57.4,0.0,0.0,0.0,75,26,RIDGE
34.4,0.1428571428571428,-0.2542372881355932,-0.1113801452784503,25,26,ELASTIC_NET
44.4,0.0,-0.2148760330578512,-0.2148760330578512,50,26,ELASTIC_NET
57.4,0.0,-0.3114754098360656,-0.3114754098360656,75,26,ELASTIC_NET
34.45,-0.2,0.3011363636363636,0.1011363636363636,25,27,random_forest
45.65,0.0,0.3333333333333333,0.3333333333333333,50,27,random_forest
58.975,,0.180327868852459,,75,27,random_forest
34.45,-0.4,0.4829545454545454,0.0829545454545454,25,27,LASSO
45.65,0.0,0.2916666666666667,0.2916666666666667,50,27,LASSO
58.975,,0.1475409836065573,,75,27,LASSO
34.45,0.0,0.0,0.0,25,27,RIDGE
45.65,0.0,0.0,0.0,50,27,RIDGE
58.975,,0.0,,75,27,RIDGE
34.45,-0.2,0.2556818181818182,0.0556818181818181,25,27,ELASTIC_NET
45.65,0.0,-0.1916666666666666,-0.1916666666666666,50,27,ELASTIC_NET
58.975,,-0.2622950819672131,,75,27,ELASTIC_NET
33.275000000000006,-0.1666666666666666,0.0685714285714285,-0.098095238095238,25,28,random_forest
45.05,0.0,0.3193277310924369,0.3193277310924369,50,28,random_forest
58.0,0.0,0.1475409836065573,0.1475409836065573,75,28,random_forest
33.275000000000006,0.1666666666666666,-0.7542857142857143,-0.5876190476190477,25,28,LASSO
45.05,-0.5,-0.2773109243697479,-0.7773109243697479,50,28,LASSO
58.0,0.0,-0.3114754098360656,-0.3114754098360656,75,28,LASSO
33.275000000000006,0.0,0.0,0.0,25,28,RIDGE
45.05,0.0,0.0,0.0,50,28,RIDGE
58.0,0.0,0.0,0.0,75,28,RIDGE
33.275000000000006,0.0,-0.7085714285714285,-0.7085714285714285,25,28,ELASTIC_NET
45.05,-0.5,-0.2184873949579832,-0.7184873949579832,50,28,ELASTIC_NET
58.0,0.0,-0.2786885245901639,-0.2786885245901639,75,28,ELASTIC_NET
33.275,-0.125,0.3468208092485549,0.2218208092485549,25,29,random_forest
44.45,0.0,0.525,0.525,50,29,random_forest
59.1,,0.4838709677419355,,75,29,random_forest
33.275,0.0,0.2485549132947976,0.2485549132947976,25,29,LASSO
44.45,-1.0,-0.1916666666666666,-1.1916666666666669,50,29,LASSO
59.1,,-0.2580645161290322,,75,29,LASSO
33.275,0.0,0.0,0.0,25,29,RIDGE
44.45,0.0,0.0,0.0,50,29,RIDGE
59.1,,0.0,,75,29,RIDGE
33.275,0.125,-0.2196531791907514,-0.0946531791907514,25,29,ELASTIC_NET
44.45,0.0,-0.1416666666666666,-0.1416666666666666,50,29,ELASTIC_NET
59.1,,-0.1935483870967742,,75,29,ELASTIC_NET
33.5,0.0,0.3522727272727273,0.3522727272727273,25,30,random_forest
45.2,0.0,0.3916666666666666,0.3916666666666666,50,30,random_forest
59.475,,0.2459016393442623,,75,30,random_forest
33.5,0.0,-0.0056818181818181,-0.0056818181818181,25,30,LASSO
45.2,0.0,-0.3,-0.3,50,30,LASSO
59.475,,-0.3278688524590163,,75,30,LASSO
33.5,0.0,0.0,0.0,25,30,RIDGE
45.2,0.0,0.0,0.0,50,30,RIDGE
59.475,,0.0,,75,30,RIDGE
33.5,0.2,-0.6875,-0.4875,25,30,ELASTIC_NET
45.2,0.0,-0.2333333333333333,-0.2333333333333333,50,30,ELASTIC_NET
59.475,,-0.2950819672131147,,75,30,ELASTIC_NET
33.275000000000006,-0.125,0.3757225433526011,0.2507225433526011,25,31,random_forest
44.55,0.0,0.3781512605042016,0.3781512605042016,50,31,random_forest
58.175,0.0,0.25,0.25,75,31,random_forest
33.275000000000006,0.5,-0.7630057803468208,-0.2630057803468207,25,31,LASSO
44.55,-0.5,-0.2689075630252101,-0.76890756302521,50,31,LASSO
58.175,0.0,-0.35,-0.35,75,31,LASSO
33.275000000000006,0.0,0.0,0.0,25,31,RIDGE
44.55,0.0,0.0,0.0,50,31,RIDGE
58.175,0.0,0.0,0.0,75,31,RIDGE
33.275000000000006,0.5,-0.7630057803468208,-0.2630057803468207,25,31,ELASTIC_NET
44.55,-0.5,-0.2689075630252101,-0.76890756302521,50,31,ELASTIC_NET
58.175,0.0,-0.35,-0.35,75,31,ELASTIC_NET
35.025,0.0,0.2613636363636363,0.2613636363636363,25,32,random_forest
44.7,0.0,0.325,0.325,50,32,random_forest
57.975,,0.1639344262295081,,75,32,random_forest
35.025,0.0,0.25,0.25,25,32,LASSO
44.7,0.0,-0.2916666666666667,-0.2916666666666667,50,32,LASSO
57.975,,-0.4098360655737705,,75,32,LASSO
35.025,0.0,0.0,0.0,25,32,RIDGE
44.7,0.0,0.0,0.0,50,32,RIDGE
57.975,,0.0,,75,32,RIDGE
35.025,0.2,-0.25,-0.0499999999999999,25,32,ELASTIC_NET
44.7,0.0,-0.2833333333333333,-0.2833333333333333,50,32,ELASTIC_NET
57.975,,-0.3278688524590163,,75,32,ELASTIC_NET
34.925,-0.1428571428571428,0.0229885057471264,-0.1198686371100164,25,33,random_forest
46.15,0.0,0.3529411764705882,0.3529411764705882,50,33,random_forest
59.1,0.0,0.1967213114754098,0.1967213114754098,75,33,random_forest
34.925,-0.1428571428571428,0.0229885057471264,-0.1198686371100164,25,33,LASSO
46.15,-0.5,0.0504201680672268,-0.4495798319327731,50,33,LASSO
59.1,0.0,0.180327868852459,0.180327868852459,75,33,LASSO
34.925,0.0,0.0,0.0,25,33,RIDGE
46.15,0.0,0.0,0.0,50,33,RIDGE
59.1,0.0,0.0,0.0,75,33,RIDGE
34.925,0.0,-0.028735632183908,-0.028735632183908,25,33,ELASTIC_NET
46.15,-0.5,-0.6974789915966386,-1.1974789915966386,50,33,ELASTIC_NET
59.1,0.0,-0.7049180327868853,-0.7049180327868853,75,33,ELASTIC_NET
34.75,0.25,-0.2259887005649717,0.0240112994350282,25,34,random_forest
45.2,0.0,0.4,0.4,50,34,random_forest
59.45,0.0,0.2833333333333333,0.2833333333333333,75,34,random_forest
34.75,0.25,-0.0338983050847457,0.2161016949152542,25,34,LASSO
45.2,0.0,0.4833333333333333,0.4833333333333333,50,34,LASSO
59.45,0.0,0.45,0.45,75,34,LASSO
34.75,0.0,0.0,0.0,25,34,RIDGE
45.2,0.0,0.0,0.0,50,34,RIDGE
59.45,0.0,0.0,0.0,75,34,RIDGE
34.75,0.25,0.0338983050847457,0.2838983050847458,25,34,ELASTIC_NET
45.2,0.0,0.5916666666666667,0.5916666666666667,50,34,ELASTIC_NET
59.45,0.0,0.5666666666666667,0.5666666666666667,75,34,ELASTIC_NET
34.4,-0.4,0.6179775280898876,0.2179775280898875,25,35,random_forest
45.45,-1.0,0.6833333333333333,-0.3166666666666666,50,35,random_forest
59.575,,0.1967213114754098,,75,35,random_forest
34.4,0.0,-0.2415730337078651,-0.2415730337078651,25,35,LASSO
45.45,0.0,-0.2166666666666666,-0.2166666666666666,50,35,LASSO
59.575,,-0.2131147540983606,,75,35,LASSO
34.4,0.0,0.0,0.0,25,35,RIDGE
45.45,0.0,0.0,0.0,50,35,RIDGE
59.575,,0.0,,75,35,RIDGE
34.4,0.0,-0.2415730337078651,-0.2415730337078651,25,35,ELASTIC_NET
