sample	ENST00000524023.1
TCGA-CJ-4890-01	-3.308
TCGA-BP-4999-01	-3.816
TCGA-BP-4353-01	-2.727
TCGA-A3-3363-01	-2.932
TCGA-AK-3460-01	-3.047
TCGA-CJ-4869-01	-9.966
TCGA-B0-5121-01	-9.966
TCGA-B0-4703-01	-9.966
TCGA-A3-3357-01	-3.626
TCGA-CZ-5987-01	-9.966
TCGA-BP-5198-01	-9.966
TCGA-B8-A8YJ-01	-2.826
TCGA-AK-3425-01	-9.966
TCGA-CZ-5458-01	-5.574
TCGA-B0-5104-01	-9.966
TCGA-BP-4977-01	-3.308
TCGA-BP-5194-01	-9.966
TCGA-B0-5095-01	-9.966
TCGA-CZ-5451-11	-3.171
TCGA-B0-5120-01	-5.012
TCGA-A3-3306-01	-1.831
TCGA-CZ-5459-01	-3.626
TCGA-BP-5177-01	-9.966
TCGA-CZ-5465-11	-3.816
TCGA-BP-5192-01	-4.035
TCGA-CJ-4912-01	-9.966
TCGA-DV-5567-01	-9.966
TCGA-DV-5576-01	-3.308
TCGA-B0-5698-01	-9.966
TCGA-CJ-5678-01	-9.966
TCGA-B0-5697-01	-4.035
TCGA-BP-4346-01	-3.047
TCGA-A3-A6NI-01	-9.966
TCGA-DV-5568-01	-9.966
TCGA-BP-4162-01	-9.966
TCGA-BP-5199-01	-9.966
TCGA-A3-3320-01	-1.355
TCGA-B0-4822-01	-9.966
TCGA-CJ-5681-11	-9.966
TCGA-BP-5009-01	-5.574
TCGA-CJ-5681-01	-5.012
TCGA-AK-3440-01	-4.293
TCGA-CJ-4888-01	-4.035
TCGA-B8-4148-01	-9.966
TCGA-B8-5163-01	-9.966
TCGA-CJ-4893-01	-3.816
TCGA-A3-3372-01	-3.308
TCGA-BP-4781-01	-2.635
TCGA-BP-4965-01	-9.966
TCGA-CJ-4894-01	-5.574
TCGA-B0-4710-01	-4.293
TCGA-BP-5006-01	-4.293
TCGA-B8-4622-01	-4.293
TCGA-CZ-5460-01	-4.293
TCGA-B0-5119-01	-9.966
TCGA-A3-3316-01	-4.293
TCGA-B0-5110-01	-5.012
TCGA-B8-5552-11	-9.966
TCGA-B8-4621-01	-9.966
TCGA-B0-4693-01	-3.816
TCGA-A3-3319-01	-9.966
TCGA-B0-5081-01	-5.574
TCGA-A3-3313-01	-9.966
TCGA-BP-4351-01	-6.506
TCGA-A3-3358-11	-9.966
TCGA-A3-3385-01	-9.966
TCGA-CJ-4904-01	-9.966
TCGA-BP-4759-01	-5.012
TCGA-CZ-5453-11	-9.966
TCGA-CJ-5684-01	-9.966
TCGA-BP-4158-01	-9.966
TCGA-CZ-5456-01	-9.966
TCGA-AK-3465-01	-9.966
TCGA-B8-4619-01	-9.966
TCGA-CZ-4856-01	-9.966
TCGA-CW-5585-01	-9.966
TCGA-MM-A84U-01	-5.574
TCGA-BP-4964-01	-9.966
TCGA-3Z-A93Z-01	-9.966
TCGA-BP-4332-01	-9.966
TCGA-CJ-4870-01	-9.966
TCGA-B0-4701-01	-9.966
TCGA-CZ-5469-01	-9.966
TCGA-CZ-5982-01	-6.506
TCGA-CJ-5678-11	-9.966
TCGA-A3-3387-11	-9.966
TCGA-B0-4845-01	-9.966
TCGA-CZ-5470-01	-5.574
TCGA-BP-5000-01	-9.966
TCGA-DV-5569-01	-2.826
TCGA-B0-5695-01	-9.966
TCGA-A3-3343-01	-4.293
TCGA-CJ-5677-01	-9.966
TCGA-DV-5575-01	-9.966
TCGA-B2-A4SR-01	-4.293
TCGA-T7-A92I-01	-4.608
TCGA-A3-3335-01	-9.966
TCGA-BP-4982-01	-3.171
TCGA-BP-5007-01	-9.966
TCGA-B4-5835-01	-9.966
TCGA-BP-5182-01	-3.458
TCGA-BP-5004-01	-5.012
TCGA-CZ-5458-11	-9.966
TCGA-B0-4816-01	-3.047
TCGA-B0-4824-01	-3.171
TCGA-CJ-4643-01	-9.966
TCGA-B8-4154-01	-3.308
TCGA-BP-4803-01	-3.816
TCGA-B8-5159-01	-3.458
TCGA-CW-6088-01	-4.293
TCGA-B0-5113-01	-2.315
TCGA-BP-4763-01	-5.574
TCGA-CJ-6030-01	-4.608
TCGA-A3-3359-01	-9.966
TCGA-CJ-4868-01	-9.966
TCGA-DV-A4W0-01	-3.626
TCGA-CJ-4884-01	-9.966
TCGA-DV-5573-01	-3.308
TCGA-BP-4765-01	-2.727
TCGA-BP-4973-01	-2.178
TCGA-A3-3329-01	-9.966
TCGA-CJ-4635-01	-3.047
TCGA-A3-3367-01	-9.966
TCGA-BP-4986-01	-2.932
TCGA-A3-3373-01	-2.727
TCGA-CJ-5683-01	-9.966
TCGA-B2-4101-01	-2.932
TCGA-BP-4976-01	-2.727
TCGA-B8-A54I-01	-9.966
TCGA-B4-5836-01	-9.966
TCGA-BP-4756-01	-9.966
TCGA-CJ-6032-01	-9.966
TCGA-6D-AA2E-01	-9.966
TCGA-BP-5168-01	-5.574
TCGA-CJ-4882-01	-9.966
TCGA-A3-A8OW-01	-5.012
TCGA-B4-5843-01	-3.816
TCGA-CW-5590-01	-4.608
TCGA-B8-4620-01	-3.171
TCGA-B0-5690-01	-9.966
TCGA-B0-5080-01	-9.966
TCGA-BP-5196-01	-9.966
TCGA-B0-5703-01	-9.966
TCGA-A3-3382-01	-9.966
TCGA-CJ-6031-01	-9.966
TCGA-BP-4960-01	-9.966
TCGA-CZ-4854-01	-9.966
TCGA-B8-A54H-01	-3.816
TCGA-MM-A564-01	-9.966
TCGA-B0-5700-01	-9.966
TCGA-A3-A8OV-01	-9.966
TCGA-BP-4969-01	-9.966
TCGA-CW-5585-11	-3.816
TCGA-CJ-4871-01	-4.608
TCGA-AS-3777-01	-9.966
TCGA-B0-4696-01	-9.966
TCGA-B0-5097-01	-3.047
TCGA-B0-4836-01	-5.012
TCGA-CJ-5679-11	-9.966
TCGA-CZ-5469-11	-5.012
TCGA-B0-4698-01	-4.293
TCGA-CJ-4872-01	-9.966
TCGA-CJ-6027-01	-4.608
TCGA-B0-4700-01	-9.966
TCGA-A3-3380-01	-9.966
TCGA-B0-5692-01	-9.966
TCGA-CJ-4916-01	-4.608
TCGA-BP-5176-01	-9.966
TCGA-B8-A54J-01	-9.966
TCGA-B0-4814-01	-9.966
TCGA-B0-4852-01	-9.966
TCGA-CZ-5454-01	-5.574
TCGA-A3-3325-01	-2.635
TCGA-CJ-5675-01	-4.608
TCGA-CZ-4866-01	-5.574
TCGA-BP-4989-01	-4.035
TCGA-BP-5180-01	-9.966
TCGA-BP-4758-01	-9.966
TCGA-BP-4159-01	-9.966
TCGA-AK-3458-01	-9.966
TCGA-CZ-5457-01	-5.574
TCGA-CJ-4897-01	-4.608
TCGA-CZ-5467-01	-4.035
TCGA-CJ-4902-01	-3.308
TCGA-CJ-5676-01	-9.966
TCGA-B0-4691-01	-4.293
TCGA-CJ-4881-01	-9.966
TCGA-AK-3444-01	-4.608
TCGA-CZ-5453-01	-5.012
TCGA-BP-4985-01	-2.466
TCGA-BP-5169-01	-9.966
TCGA-BP-4341-01	-5.012
TCGA-BP-4337-01	-9.966
TCGA-DV-A4VZ-01	-6.506
TCGA-B0-4699-01	-9.966
TCGA-CJ-4642-01	-9.966
TCGA-AK-3427-01	-9.966
TCGA-AK-3455-01	-9.966
TCGA-B0-4842-01	-9.966
TCGA-B0-5092-01	-5.574
TCGA-B0-4833-01	-9.966
TCGA-B0-4848-01	-3.458
TCGA-B0-5707-01	-9.966
TCGA-B0-4823-01	-4.035
TCGA-BP-4995-01	-4.293
TCGA-B8-5545-01	-2.635
TCGA-CJ-4887-01	-4.608
TCGA-BP-4329-01	-9.966
TCGA-CZ-4865-01	-5.574
TCGA-BP-4974-01	-3.458
TCGA-BP-4349-01	-4.035
TCGA-BP-4799-01	-9.966
TCGA-CJ-4874-01	-9.966
TCGA-B0-4841-01	-9.966
TCGA-B0-4847-01	-9.966
TCGA-CZ-5462-01	-4.035
TCGA-CJ-4901-01	-9.966
TCGA-A3-3383-01	-9.966
TCGA-CJ-4636-01	-9.966
TCGA-AK-3433-01	-9.966
TCGA-BP-5191-01	-9.966
TCGA-B8-4143-01	-4.293
TCGA-CW-6087-01	-1.552
TCGA-B4-5378-01	-4.293
TCGA-B0-4817-01	-9.966
TCGA-CZ-5463-01	-9.966
TCGA-A3-3349-01	-2.315
TCGA-CJ-4908-01	-4.608
TCGA-B0-5117-01	-5.574
TCGA-BP-4347-01	-9.966
TCGA-AS-3778-01	-2.245
TCGA-BP-4975-01	-9.966
TCGA-BP-4971-01	-4.035
TCGA-B0-5693-01	-4.035
TCGA-B0-4712-11	-9.966
TCGA-B0-5102-01	-9.966
TCGA-CZ-5989-01	-6.506
TCGA-B2-4099-01	-9.966
TCGA-B8-A54G-01	-5.574
TCGA-CJ-4885-01	-5.012
TCGA-A3-3365-01	-2.826
TCGA-BP-4325-01	-9.966
TCGA-BP-4167-01	-5.574
TCGA-B0-4945-01	-5.012
TCGA-B0-5106-01	-3.816
TCGA-A3-3362-01	-2.727
TCGA-BP-5181-01	-9.966
TCGA-BP-4163-01	-9.966
TCGA-BP-5170-01	-3.626
TCGA-B8-4146-01	-9.966
TCGA-CW-5584-01	-3.308
TCGA-AK-3456-01	-2.932
TCGA-AK-3451-01	-9.966
TCGA-BP-4344-01	-3.171
TCGA-B8-A7U6-01	-9.966
TCGA-B0-4818-01	-3.626
TCGA-BP-4968-01	-9.966
TCGA-AK-3445-01	-9.966
TCGA-BP-5202-01	-2.548
TCGA-CZ-5455-11	-6.506
TCGA-BP-5184-01	-9.966
TCGA-B0-4839-01	-9.966
TCGA-CZ-4861-01	-3.816
TCGA-BP-4165-01	-9.966
TCGA-B4-5832-01	-9.966
TCGA-CJ-4899-01	-3.458
TCGA-BP-4770-01	-9.966
TCGA-B8-4151-01	-9.966
TCGA-BP-5187-01	-2.932
TCGA-B0-4718-01	-9.966
TCGA-EU-5904-01	-5.012
TCGA-CJ-5680-01	-4.293
TCGA-CZ-5989-11	-9.966
TCGA-AK-3454-01	-3.921
TCGA-B8-A54D-01	-9.966
TCGA-B0-5088-01	-9.966
TCGA-B0-4714-01	-5.012
TCGA-B8-A54E-01	-9.966
TCGA-B0-5694-01	-4.293
TCGA-MW-A4EC-01	-9.966
TCGA-A3-A8CQ-01	-9.966
TCGA-B0-5085-01	-6.506
TCGA-B0-5713-01	-4.035
TCGA-B0-5712-01	-9.966
TCGA-B0-5115-01	-3.626
TCGA-CJ-4875-01	-9.966
TCGA-B0-5107-01	-9.966
TCGA-BP-4994-01	-3.171
TCGA-AK-3450-01	-9.966
TCGA-CJ-4900-01	-9.966
TCGA-B0-4690-01	-4.608
TCGA-DV-A4W0-05	-3.171
TCGA-B0-4821-01	-9.966
TCGA-CJ-4907-01	-3.626
TCGA-BP-5201-01	-5.012
TCGA-B0-5077-01	-9.966
TCGA-BP-4768-01	-9.966
TCGA-BP-4164-01	-9.966
TCGA-BP-4335-01	-5.012
TCGA-BP-4342-01	-2.826
TCGA-G6-A8L6-01	-9.966
TCGA-EU-5907-01	-2.635
TCGA-CJ-4873-01	-9.966
TCGA-BP-4327-01	-9.966
TCGA-B2-4098-01	-3.047
TCGA-CZ-5451-01	-9.966
TCGA-B8-5546-01	-9.966
TCGA-CJ-4892-01	-9.966
TCGA-CJ-4895-01	-9.966
TCGA-BP-4787-01	-9.966
TCGA-B0-5100-01	-9.966
TCGA-BP-5174-01	-9.966
TCGA-BP-4981-01	-9.966
TCGA-B0-5108-01	-9.966
TCGA-B8-4153-01	-9.966
TCGA-B0-5711-01	-4.608
TCGA-CJ-5680-11	-9.966
TCGA-B0-4811-01	-9.966
TCGA-DV-5565-01	-9.966
TCGA-B0-4834-01	-5.574
TCGA-B8-5549-11	-9.966
TCGA-B0-5696-01	-9.966
TCGA-CJ-4905-01	-2.727
TCGA-BP-5183-01	-2.826
TCGA-AK-3426-01	-6.506
TCGA-B0-5399-01	-6.506
TCGA-B0-4849-01	-9.966
TCGA-CJ-4878-01	-9.966
TCGA-BP-4961-01	-4.035
TCGA-BP-4340-01	-9.966
TCGA-A3-3326-01	-3.458
TCGA-BP-5186-01	-5.012
TCGA-AK-3431-01	-9.966
TCGA-CJ-4920-01	-9.966
TCGA-BP-5190-01	-5.574
TCGA-BP-5001-01	-9.966
TCGA-CZ-4857-01	-9.966
TCGA-CZ-5468-01	-9.966
TCGA-BP-4776-01	-9.966
TCGA-B0-4713-01	-9.966
TCGA-BP-5175-01	-9.966
TCGA-B0-4712-01	-4.293
TCGA-BP-4338-01	-4.293
TCGA-CZ-4860-01	-9.966
TCGA-DV-5566-01	-9.966
TCGA-B0-4844-01	-5.574
TCGA-CZ-5457-11	-6.506
TCGA-BP-5010-01	-9.966
TCGA-B0-4810-01	-6.506
TCGA-B0-4706-01	-4.293
TCGA-BP-5185-01	-9.966
TCGA-CJ-4876-01	-9.966
TCGA-DV-A4VX-01	-9.966
TCGA-B0-4843-01	-9.966
TCGA-CZ-4863-11	-3.047
TCGA-B0-5084-01	-9.966
TCGA-B8-A54K-01	-9.966
TCGA-B0-5109-01	-5.574
TCGA-BP-4355-01	-5.574
TCGA-B0-4828-01	-9.966
TCGA-BP-4761-01	-9.966
TCGA-B0-5096-01	-1.685
TCGA-CJ-6033-01	-9.966
TCGA-AK-3436-01	-9.966
TCGA-B0-5400-01	-5.574
TCGA-B0-5116-01	-9.966
TCGA-B0-4837-01	-9.966
TCGA-B0-5099-01	-6.506
TCGA-CZ-5984-11	-9.966
TCGA-A3-3328-01	-9.966
TCGA-CJ-4638-01	-5.574
TCGA-CZ-5456-11	-9.966
TCGA-B0-4813-01	-9.966
TCGA-G6-A5PC-01	-9.966
TCGA-A3-3374-01	-9.966
TCGA-CJ-4891-01	-6.506
TCGA-B0-5098-01	-9.966
TCGA-CZ-5982-11	-3.626
TCGA-G6-A8L8-01	-9.966
TCGA-A3-3346-01	-9.966
TCGA-B2-5641-11	-9.966
TCGA-CJ-5679-01	-5.574
TCGA-B0-5094-01	-4.608
TCGA-BP-4352-01	-9.966
TCGA-AK-3447-01	-9.966
TCGA-G6-A8L7-01	-9.966
TCGA-BP-4334-01	-5.574
TCGA-B0-5702-01	-9.966
TCGA-BQ-5883-01	-4.608
TCGA-BQ-5891-01	-1.392
TCGA-2Z-A9JN-01	-3.816
TCGA-5P-A9K8-01	-5.574
TCGA-BQ-7055-11	-9.966
TCGA-GL-7966-01	-2.635
TCGA-A4-7828-01	-9.966
TCGA-A4-A4ZT-11	-9.966
TCGA-DZ-6131-11	-9.966
TCGA-DZ-6131-01	-9.966
TCGA-BQ-5890-11	-2.548
TCGA-BQ-7045-11	-9.966
TCGA-BQ-5884-01	-2.178
TCGA-B3-8121-01	-1.831
TCGA-DZ-6132-11	-1.938
TCGA-DZ-6134-01	-1.884
TCGA-A4-7997-01	-1.685
TCGA-B9-4115-11	-4.293
TCGA-EV-5901-01	-2.245
TCGA-BQ-7055-01	-3.171
TCGA-DZ-6132-01	-9.966
TCGA-DZ-6134-11	-2.932
TCGA-HE-7130-01	-4.293
TCGA-HE-7128-01	-9.966
TCGA-A4-A5XZ-01	-2.466
TCGA-BQ-5887-11	-3.458
TCGA-BQ-5878-11	-3.816
TCGA-UZ-A9PN-01	-1.470
TCGA-A4-7583-01	-2.727
TCGA-B9-4116-01	-9.966
TCGA-GL-A9DE-11	-9.966
TCGA-BQ-7046-11	-4.293
TCGA-BQ-7044-11	-9.966
TCGA-GL-7966-11	-9.966
TCGA-EV-5903-01	-3.626
TCGA-DW-7841-01	-9.966
TCGA-B9-4117-01	-1.639
TCGA-O9-A75Z-01	-9.966
TCGA-5P-A9JV-01	-9.966
TCGA-MH-A857-01	-5.574
TCGA-B1-A657-01	-9.966
TCGA-GL-6846-11	-9.966
TCGA-G7-6789-01	-9.966
TCGA-UZ-A9PJ-01	-5.012
TCGA-BQ-7061-11	-9.966
TCGA-BQ-5891-11	-4.035
TCGA-BQ-5882-11	-9.966
TCGA-BQ-5877-01	-2.466
TCGA-5P-A9KH-01	-5.012
TCGA-IA-A83W-01	-5.574
TCGA-BQ-7049-01	-9.966
TCGA-BQ-7051-11	-9.966
TCGA-B9-5156-01	-3.626
TCGA-EV-5902-01	-4.608
TCGA-B9-A8YH-01	-9.966
TCGA-SX-A71V-01	-9.966
TCGA-DW-7838-01	-9.966
TCGA-GL-6846-01	-9.966
TCGA-DZ-6133-11	-9.966
TCGA-BQ-7059-01	-3.458
TCGA-2Z-A9JM-01	-9.966
TCGA-BQ-5877-11	-9.966
TCGA-UZ-A9Q1-01	-9.966
TCGA-GL-A59R-11	-9.966
TCGA-A4-8310-01	-2.932
TCGA-A4-8311-01	-3.458
TCGA-A4-A57E-01	-9.966
TCGA-Y8-A8S0-01	-4.608
TCGA-GL-A9DD-01	-3.308
TCGA-A4-A4ZT-01	-2.932
TCGA-G7-6793-01	-3.171
TCGA-BQ-5882-01	-3.626
TCGA-G7-6790-01	-1.595
TCGA-2Z-A9JG-01	-4.293
TCGA-AL-3467-01	-9.966
TCGA-DW-7837-01	-9.966
TCGA-SX-A7SQ-01	-9.966
TCGA-P4-A5ED-11	-9.966
TCGA-Y8-A896-01	-4.035
TCGA-G7-A8LE-01	-9.966
TCGA-UZ-A9PR-01	-4.293
TCGA-BQ-7059-11	-2.178
TCGA-V9-A7HT-01	-9.966
TCGA-B9-4114-01	-9.966
TCGA-BQ-5875-11	-3.308
TCGA-BQ-7060-01	-3.308
TCGA-A4-8516-01	-2.466
TCGA-2Z-A9J9-01	-9.966
TCGA-SX-A71S-01	-2.635
TCGA-SX-A7SO-01	-9.966
TCGA-BQ-5884-11	-9.966
TCGA-BQ-5878-01	-2.548
TCGA-DZ-6135-01	-9.966
TCGA-PJ-A5Z8-01	-9.966
TCGA-A4-7287-01	-5.012
TCGA-MH-A856-01	-9.966
TCGA-A4-8312-01	-9.966
TCGA-IZ-A6M9-01	-9.966
TCGA-SX-A7SN-01	-2.932
TCGA-B1-A655-01	-9.966
TCGA-A4-A5Y1-01	-3.171
TCGA-BQ-5879-11	-9.966
TCGA-BQ-5879-01	-2.548
TCGA-2Z-A9JJ-01	-9.966
TCGA-MH-A561-01	-9.966
TCGA-BQ-7053-01	-9.966
TCGA-4A-A93Y-01	-4.608
TCGA-2Z-A9JK-01	-9.966
TCGA-BQ-7061-01	-3.308
TCGA-BQ-7050-01	-9.966
TCGA-BQ-7056-01	-9.966
TCGA-KV-A6GD-01	-9.966
TCGA-BQ-5890-01	-9.966
TCGA-4A-A93X-01	-4.608
TCGA-BQ-5887-01	-5.012
TCGA-2Z-A9JE-01	-6.506
TCGA-B9-5155-01	-4.608
TCGA-5P-A9KE-01	-6.506
TCGA-BQ-7051-01	-1.470
TCGA-2Z-A9J6-01	-3.626
TCGA-2K-A9WE-01	-9.966
TCGA-Y8-A895-01	-4.035
TCGA-HE-A5NK-01	-9.966
TCGA-5P-A9KA-01	-4.293
TCGA-5P-A9K2-01	-9.966
TCGA-B1-5398-01	-3.626
TCGA-J7-8537-01	-2.548
TCGA-B9-4113-01	-9.966
TCGA-G7-6792-01	-3.816
TCGA-G7-A8LC-01	-9.966
TCGA-P4-A5EB-01	-3.816
TCGA-2Z-A9JI-01	-9.966
TCGA-A4-8517-01	-2.315
TCGA-BQ-5875-01	-9.966
TCGA-DW-7836-01	-9.966
TCGA-Y8-A8RZ-01	-9.966
TCGA-BQ-5888-01	-9.966
TCGA-B9-4115-01	-9.966
TCGA-BQ-5881-01	-9.966
TCGA-UZ-A9PP-01	-9.966
TCGA-A4-7915-01	-4.293
TCGA-G7-A8LD-01	-9.966
TCGA-UZ-A9PX-01	-9.966
TCGA-B9-4617-01	-4.608
TCGA-B3-4103-01	-2.727
TCGA-IA-A83T-01	-9.966
TCGA-G7-A4TM-01	-9.966
TCGA-BQ-5892-01	-9.966
TCGA-BQ-7048-01	-4.035
TCGA-BQ-7062-01	-3.458
TCGA-AL-3473-01	-9.966
TCGA-A4-7734-01	-2.635
TCGA-B3-3925-01	-1.181
TCGA-P4-A5E8-11	-9.966
TCGA-DW-5561-01	-4.608
TCGA-UZ-A9PS-05	-9.966
TCGA-J7-6720-01	-9.966
TCGA-BQ-7058-01	-5.012
TCGA-Y8-A8RY-11	-9.966
TCGA-GL-A59R-01	-9.966
TCGA-HE-A5NL-01	-9.966
TCGA-MH-A855-01	-5.574
TCGA-B9-A5W8-01	-9.966
TCGA-DW-5560-01	-3.308
TCGA-BQ-5888-11	-9.966
TCGA-P4-AAVO-01	-5.574
TCGA-B3-4104-01	-4.608
TCGA-WN-AB4C-01	-9.966
TCGA-SX-A7SU-01	-3.171
TCGA-UZ-A9PZ-01	-4.293
TCGA-A4-A57E-11	-9.966
TCGA-2Z-A9JR-01	-4.035
TCGA-P4-A5E7-01	-9.966
TCGA-UZ-A9PO-01	-9.966
TCGA-SX-A7SS-01	-4.608
TCGA-UZ-A9PK-01	-9.966
TCGA-BQ-5880-01	-5.012
TCGA-GL-A9DC-01	-3.816
TCGA-Y8-A8S1-01	-9.966
TCGA-IZ-8196-01	-9.966
TCGA-2Z-A9JO-01	-9.966
TCGA-F9-A97G-01	-9.966
TCGA-Y8-A8RY-01	-5.574
TCGA-BQ-5894-01	-2.114
TCGA-2Z-A9JP-01	-9.966
TCGA-B3-A6W5-01	-9.966
TCGA-B9-A5W9-01	-9.966
TCGA-4A-A93W-01	-9.966
TCGA-A4-7585-01	-4.608
TCGA-UZ-A9PU-01	-9.966
TCGA-A4-8630-01	-1.884
TCGA-B9-A8YI-01	-9.966
TCGA-5P-A9K0-01	-9.966
TCGA-KV-A74V-01	-9.966
TCGA-UN-AAZ9-01	-9.966
TCGA-2Z-A9JS-01	-2.826
TCGA-5P-A9KC-01	-1.552
TCGA-2Z-A9J8-01	-3.626
TCGA-SX-A71W-01	-9.966
TCGA-5P-A9JZ-01	-3.308
TCGA-BQ-5894-11	-9.966
TCGA-Y8-A898-01	-9.966
TCGA-P4-A5EA-01	-9.966
TCGA-BQ-5889-01	-9.966
TCGA-MH-A562-01	-9.966
TCGA-2Z-A9JL-01	-9.966
TCGA-DW-7840-01	-5.012
TCGA-A4-7732-01	-3.626
TCGA-IA-A83V-01	-9.966
TCGA-A4-A48D-01	-9.966
TCGA-IZ-A6M8-01	-9.966
TCGA-F9-A7Q0-01	-9.966
TCGA-DW-7834-01	-3.816
TCGA-Q2-A5QZ-01	-9.966
TCGA-HE-A5NI-01	-9.966
TCGA-G7-7502-01	-9.966
TCGA-B1-A654-01	-9.966
TCGA-5P-A9K6-01	-3.458
TCGA-UZ-A9PM-01	-9.966
TCGA-WN-A9G9-01	-9.966
TCGA-P4-A5ED-01	-9.966
TCGA-SX-A7SP-01	-3.171
TCGA-DW-7963-01	-3.458
TCGA-P4-AAVL-01	-9.966
TCGA-A4-7584-01	-9.966
TCGA-F9-A4JJ-01	-9.966
TCGA-Y8-A897-01	-9.966
TCGA-GL-7773-01	-9.966
TCGA-HE-A5NF-01	-9.966
TCGA-5P-A9JW-01	-9.966
TCGA-2Z-A9J2-01	-9.966
TCGA-5P-A9KF-01	-3.626
TCGA-5P-A9JY-01	-9.966
TCGA-IA-A83S-01	-9.966
TCGA-SX-A71U-01	-2.388
TCGA-SX-A7SM-01	-9.966
TCGA-IA-A40X-01	-9.966
TCGA-B1-A656-01	-9.966
TCGA-P4-A5E6-01	-9.966
TCGA-A4-A5DU-01	-9.966
TCGA-5P-A9K4-01	-9.966
TCGA-A4-A772-01	-9.966
TCGA-A4-8515-01	-9.966
TCGA-BQ-5876-01	-2.727
TCGA-5P-A9K3-01	-9.966
TCGA-AL-A5DJ-01	-9.966
TCGA-KV-A6GE-01	-5.574
TCGA-SX-A7SR-01	-9.966
TCGA-P4-AAVK-01	-5.012
TCGA-DW-7842-01	-4.035
TCGA-BQ-5893-01	-2.826
TCGA-A4-A7UZ-01	-3.816
TCGA-5P-A9JU-01	-9.966
TCGA-IA-A40U-01	-9.966
TCGA-BQ-7046-01	-9.966
TCGA-AL-7173-01	-6.506
TCGA-BQ-7044-01	-2.548
TCGA-B1-A47M-01	-4.293
TCGA-B1-7332-01	-9.966
TCGA-A4-7288-01	-9.966
TCGA-UZ-A9PQ-01	-9.966
TCGA-UZ-A9PS-01	-4.035
TCGA-B9-A5W7-01	-9.966
TCGA-B9-A69E-01	-9.966
TCGA-AL-3472-01	-9.966
TCGA-2Z-A9J5-01	-9.966
TCGA-BQ-5886-01	-9.966
TCGA-DZ-6133-01	-1.214
TCGA-B9-A44B-01	-5.012
TCGA-B1-A47N-01	-9.966
TCGA-B3-3926-01	-9.966
TCGA-G7-A8LB-01	-9.966
TCGA-GL-8500-01	-9.966
TCGA-GL-A9DE-01	-9.966
TCGA-A4-8098-01	-4.293
TCGA-2Z-A9J1-01	-9.966
TCGA-G7-7501-01	-9.966
TCGA-G7-6796-01	-9.966
TCGA-BQ-5885-01	-5.574
TCGA-A4-A6HP-01	-9.966
TCGA-HE-7129-01	-9.966
TCGA-2Z-A9J3-01	-9.966
TCGA-UZ-A9PV-01	-9.966
TCGA-AT-A5NU-01	-9.966
TCGA-A4-7286-01	-9.966
TCGA-UZ-A9Q0-01	-9.966
TCGA-HE-A5NJ-01	-9.966
TCGA-B9-7268-01	-2.114
TCGA-IA-A40Y-01	-9.966
TCGA-A4-A5Y0-01	-9.966
TCGA-HE-A5NH-01	-9.966
TCGA-GL-A4EM-01	-3.171
TCGA-5P-A9K9-01	-9.966
TCGA-Y8-A894-01	-2.635
TCGA-2Z-A9J7-01	-9.966
TCGA-IZ-8195-01	-9.966
TCGA-GL-A59T-01	-9.966
TCGA-DW-7839-01	-9.966
TCGA-SX-A71R-01	-4.293
TCGA-BQ-7045-01	-9.966
TCGA-MH-A55W-01	-3.171
TCGA-G7-6797-01	-9.966
TCGA-MH-A55Z-01	-9.966
TCGA-B1-A47O-01	-9.966
TCGA-F9-A7VF-01	-9.966
TCGA-UZ-A9PL-01	-9.966
TCGA-MH-A560-01	-9.966
TCGA-F9-A8NY-01	-9.966
TCGA-P4-A5E8-01	-5.574
TCGA-2Z-A9JQ-01	-9.966
TCGA-AL-3468-01	-9.966
TCGA-G7-6795-01	-9.966
TCGA-AL-3466-01	-9.966
TCGA-PJ-A5Z9-01	-9.966
TCGA-2Z-A9JT-01	-9.966
TCGA-2Z-A9JD-01	-9.966
TCGA-AL-3471-01	-9.966
TCGA-MH-A854-01	-9.966
TCGA-J7-A8I2-01	-9.966
TCGA-P4-AAVM-01	-9.966
TCGA-SX-A7SL-01	-9.966
TCGA-DD-AACH-01	-2.727
TCGA-ED-A5KG-01	-5.012
TCGA-CC-5263-01	-9.966
TCGA-CC-A9FV-01	-9.966
TCGA-DD-A114-11	-9.966
TCGA-K7-A5RG-01	-9.966
TCGA-BC-A10U-11	-9.966
TCGA-DD-A73C-01	-9.966
TCGA-DD-A11C-01	-9.966
TCGA-DD-A1EC-01	-5.012
TCGA-DD-A119-11	-9.966
TCGA-BC-4073-01	-9.966
TCGA-BC-A8YO-01	-5.012
TCGA-5R-AA1D-01	-9.966
TCGA-G3-A7M6-01	-5.574
TCGA-EP-A12J-11	-9.966
TCGA-DD-A11A-11	-9.966
TCGA-DD-A1EC-11	-9.966
TCGA-WX-AA46-01	-9.966
TCGA-CC-5264-01	-9.966
TCGA-DD-AAW0-01	-9.966
TCGA-DD-A4NJ-01	-4.035
TCGA-CC-A1HT-01	-4.608
TCGA-DD-A73F-01	-9.966
TCGA-DD-A1EE-11	-9.966
TCGA-BD-A2L6-11	-9.966
TCGA-BC-A10Y-11	-5.574
TCGA-DD-A118-11	-9.966
TCGA-DD-AACZ-01	-2.178
TCGA-BW-A5NQ-01	-9.966
TCGA-DD-A11D-11	-9.966
TCGA-BC-A10W-01	-9.966
TCGA-BC-A3KG-01	-5.574
