"","log2foldChange","pValues","FDR"
"ENSG00000259704.3",-1.08913389357759,4.69541467896995e-05,8.49634593620575e-05
"ENSG00000259706.1",0.242888615005754,6.96892804675897e-06,1.35908941388786e-05
"ENSG00000259709.1",-1.50309143740208,5.45364032921664e-18,3.20192577598399e-17
"ENSG00000259711.1",1.39646232000548,6.87040025075745e-10,1.9245780079549e-09
"ENSG00000259722.2",3.03891292470648,2.7306184084518e-13,1.02422400887398e-12
"ENSG00000259726.1",1.89974504118504,2.13369196668666e-14,8.79721283912442e-14
"ENSG00000259727.1",-0.581545026825781,1.90024955858795e-06,3.90319811220541e-06
"ENSG00000259732.1",0.694776431029942,0.0286474212865441,0.0381919959262625
"ENSG00000259735.1",-0.389592293283432,0.000942919553737239,0.00149667679100941
"ENSG00000259736.1",0.238732918459293,0.480846468856029,0.524468067079775
"ENSG00000259742.1",-0.0382468105179151,0.210437853133969,0.245785963193906
"ENSG00000259744.1",1.97097276888636,7.48575697837802e-26,1.10065029858021e-24
"ENSG00000259751.1",0.421200534334354,0.135195098598434,0.163186496226389
"ENSG00000259755.1",-0.0727142323761568,0.522946260348647,0.565440483365767
"ENSG00000259756.1",2.49035337495848,3.21680961883289e-09,8.48493015301199e-09
"ENSG00000259757.1",1.70198264429627,7.11492203211989e-19,4.55958574273191e-18
"ENSG00000259764.1",0.718460665706731,3.52760351767002e-05,6.46365538505628e-05
"ENSG00000259767.1",-0.663012316513371,0.491195294013047,0.534539130807343
"ENSG00000259768.8",-0.0481475099685306,0.199285080511398,0.233765736197846
"ENSG00000259772.8",-0.540574189844492,4.56154751009852e-07,9.94224159197213e-07
"ENSG00000259775.1",0.663493830819749,0.000249782789308161,0.000421077714129417
"ENSG00000259781.1",0.157533001371598,9.40759837633577e-08,2.1750373119297e-07
"ENSG00000259782.2",0.519450526707253,0.0393379349079826,0.0514776773428933
"ENSG00000259792.1",0.1270320410256,0.434698678425866,0.479022856537195
"ENSG00000259797.1",0.757094245321175,0.091287375764178,0.113162844639201
"ENSG00000259803.8",-1.11945685655665,0.000103600083908536,0.000181096442126907
"ENSG00000259804.1",-1.57196795753782,0.964468540408783,0.969367368032435
"ENSG00000259807.2",0.26767821453951,5.83467228597936e-06,1.14568011320917e-05
"ENSG00000259810.2",0.127007179589245,0.866156052820385,0.882821756481923
"ENSG00000259818.1",-0.119677857846359,0.133284860908049,0.161001140912559
"ENSG00000259826.1",-0.9387021294161,5.36273942429958e-08,1.26865083596369e-07
"ENSG00000259828.1",-0.207012256722618,0.0898871150431804,0.111539738054351
"ENSG00000259845.1",-1.53777931933419,7.33501535210464e-16,3.47501167538464e-15
"ENSG00000259847.2",-0.343303802872863,0.00103663565363057,0.00163847730649334
"ENSG00000259863.1",-0.846010083578432,5.07984536768448e-05,9.15631977387463e-05
"ENSG00000259865.1",0.134721227643832,1.45272968208531e-05,2.76251919395118e-05
"ENSG00000259866.1",0.211122480735773,0.00119539462607588,0.00187721819550321
"ENSG00000259867.6",1.11851268121197,1.53643203213566e-08,3.81570096013222e-08
"ENSG00000259869.2",0.793994464460382,9.9964682384534e-08,2.3070103637442e-07
"ENSG00000259873.1",0.00357594230424408,0.59009737746741,0.630117907749989
"ENSG00000259876.1",-0.641679336499283,0.158709739144616,0.189334360533042
"ENSG00000259877.3",-0.408156544395073,4.33103468426489e-10,1.2336289450324e-09
"ENSG00000259881.1",2.20493493286668,0.0346804573321047,0.0457223309333297
"ENSG00000259883.2",-0.563213510534174,1.16430187676933e-19,8.10860646285019e-19
"ENSG00000259884.1",2.08308483770807,4.18254819683739e-06,8.32627609172452e-06
"ENSG00000259891.1",-0.145180905866915,7.78615362094798e-05,0.000137769192170356
"ENSG00000259895.1",-1.16607105055212,0.0156881676789217,0.0216383410927826
"ENSG00000259899.1",0.822546796418016,0.0239388073164481,0.032222731466812
"ENSG00000259905.7",0.919500709735418,3.65148721692965e-10,1.04668004140607e-09
"ENSG00000259915.2",-0.188045001265494,0.000558038575786388,0.000907363683292388
"ENSG00000259917.1",-1.95604519159821,0.000297489356461941,0.000497942373501648
"ENSG00000259918.1",-1.07931534266553,0.000129288024234403,0.000224058819713717
"ENSG00000259920.1",1.49790985467103,4.70491659276979e-19,3.07816759421592e-18
"ENSG00000259921.1",-6.95245545480965,7.48886384568324e-13,2.70861961097819e-12
"ENSG00000259924.1",-0.248812298101843,2.0297338666614e-12,7.07833626200931e-12
"ENSG00000259925.1",0.294597500136325,0.00506649965239991,0.00741174333867965
"ENSG00000259926.1",0.922559599719504,0.00329579500680515,0.00492402594640367
"ENSG00000259931.2",0.321092497253144,0.00991834222626286,0.0140115828115567
"ENSG00000259935.1",-0.367314119814364,1.51870016735978e-06,3.1498548034279e-06
"ENSG00000259940.2",0.529375351573495,0.0739497600317726,0.0929935666229807
"ENSG00000259941.1",0.524940466662678,0.0176480244979544,0.0241816725954592
"ENSG00000259943.2",0.0561269074820169,0.363431018660736,0.406846951359348
"ENSG00000259950.1",1.97175496641078,2.0297338666614e-12,7.07833626200931e-12
"ENSG00000259953.2",-0.0670042755189854,0.0607790765376582,0.0774633308325999
"ENSG00000259954.1",-1.50012666144911,4.88158660645502e-16,2.35302754685812e-15
"ENSG00000259956.2",0.0215319888992537,0.0501500536492239,0.064696205908532
"ENSG00000259959.1",0.0828158636529862,0.00896028004973647,0.0127278968787267
"ENSG00000259964.7",-2.63214418207228,4.69244490122996e-23,4.76247443963018e-22
"ENSG00000259967.1",0.22052493614071,0.119181143111506,0.145101811701056
"ENSG00000259972.3",-0.235645271116185,2.50198170704979e-22,2.3317618030059e-21
"ENSG00000259984.1",-0.16669664417522,0.008512971925667,0.0121222601760589
"ENSG00000259985.1",0.459743654757789,0.0131918455888074,0.0183561880071822
"ENSG00000259986.2",-1.32472036515948,7.60020071306029e-19,4.85839424906778e-18
"ENSG00000259994.1",0.130031718083751,0.194504452746945,0.228525036207683
"ENSG00000259999.1",-1.35062756464139,0.00763594935377565,0.0109399384636422
"ENSG00000260000.3",0.635733997566813,3.28206884768358e-05,6.0299708654189e-05
"ENSG00000260001.7",-0.394625446875922,0.0176480244979544,0.0241816725954592
"ENSG00000260012.1",0.180255740765842,0.0130902967964308,0.0182190176994749
"ENSG00000260015.1",0.660780723743985,2.8734972609966e-05,5.30634201288618e-05
"ENSG00000260018.2",-0.512006099115005,0.00060131001063092,0.000974261982887529
"ENSG00000260026.3",0.884733688755635,0.723280242584894,0.753856265345475
"ENSG00000260027.5",0.0624034264712139,0.34342308149441,0.386310032000112
"ENSG00000260029.2",-0.196954621463033,0.078983645614962,0.0988334786282281
"ENSG00000260032.2",-0.0521428236935561,3.7869054759043e-13,1.40530160739819e-12
"ENSG00000260033.1",0.452288792124116,3.82874363986594e-06,7.64626879660947e-06
"ENSG00000260034.1",0.00851552439080777,0.616991778098307,0.655708760431503
"ENSG00000260037.5",3.82352700706594,1.84246298474109e-18,1.13337709997982e-17
"ENSG00000260038.1",0.979153788597416,2.81597948757399e-05,5.20671008339654e-05
"ENSG00000260051.1",0.452731136550923,3.11075559144667e-09,8.21579133258081e-09
"ENSG00000260060.1",-1.54968032490884,3.13193863800763e-11,9.84117303210039e-11
"ENSG00000260063.1",0.195322757937823,0.313433444378409,0.355154321432325
"ENSG00000260064.1",0.468771022690163,0.506940155205982,0.54978117818757
"ENSG00000260071.2",-0.0279126020060956,0.989373993155817,0.990504300302979
"ENSG00000260075.1",0.280282007808102,0.0842927938262266,0.105065399254041
"ENSG00000260077.1",-0.368558659646396,2.45031631572661e-07,5.46850409078447e-07
"ENSG00000260081.2",-1.09448003355625,0.000349925625962401,0.000581553447515188
"ENSG00000260084.1",0.432879672981744,0.00233905892599848,0.00355647810426827
"ENSG00000260086.5",0.135507369825129,0.708192254374375,0.739966090955797
"ENSG00000260089.2",2.35505158659739,4.41149004716492e-21,3.56816485328574e-20
"ENSG00000260090.1",-0.0224687086610827,0.85893660038242,0.876541156890009
"ENSG00000260095.1",-0.628971075736295,1.21815496592208e-05,2.33162949075114e-05
"ENSG00000260097.3",0.0472388134687139,0.334607570552856,0.377168276237657
"ENSG00000260101.2",-1.02578520246436,1.99510637065346e-09,5.35924921127276e-09
"ENSG00000260118.1",1.94390541837861,7.72773081715221e-06,1.50220073452196e-05
"ENSG00000260121.1",0.124660219554885,1.70310194311257e-06,3.51236146430915e-06
"ENSG00000260123.2",0.47054583534696,0.0146884360404928,0.020336253410281
"ENSG00000260137.1",1.17589595861832,5.19428979958989e-12,1.74839840258145e-11
"ENSG00000260139.7",-0.884352716722954,0.0474163034066433,0.0613398052125841
"ENSG00000260142.1",-0.406605255819947,8.57809389918071e-07,1.82289695823302e-06
"ENSG00000260144.1",-0.473638779210105,0.154146026667403,0.184327372759793
"ENSG00000260152.2",1.44887991920753,6.55556742432888e-07,1.40782669424164e-06
"ENSG00000260156.1",-0.261806674497884,0.0183171503023498,0.0250414672129874
"ENSG00000260160.1",-0.192913376747541,0.0619249419810571,0.0788025846610656
"ENSG00000260167.1",-1.22982101541664,3.34499246660194e-09,8.80939927384064e-09
"ENSG00000260171.1",2.42174623204956,3.67734670823225e-09,9.6498888508035e-09
"ENSG00000260179.1",0.842596788391074,0.000359884032276782,0.000597003794362117
"ENSG00000260192.3",1.15721599044131,2.88717407018845e-08,6.99688020754978e-08
"ENSG00000260193.1",-0.313514541823021,0.00203722119804358,0.00311965706551474
"ENSG00000260194.1",-0.149314428144251,5.49780478399912e-07,1.18882663938266e-06
"ENSG00000260196.1",-0.151451335463293,0.803784864353492,0.827111506897468
"ENSG00000260198.1",0.700269881393374,2.32623466292739e-08,5.6855481191048e-08
"ENSG00000260209.1",-1.74499212652067,4.91223570153364e-08,1.166575154485e-07
"ENSG00000260219.4",0.230499665106438,0.00705169415617451,0.0101426801474408
"ENSG00000260220.7",-0.30561805983471,0.00774095810830302,0.0110815834837695
"ENSG00000260228.6",0.195425258561482,0.971058785173098,0.9747772468431
"ENSG00000260229.1",-0.302030197351937,0.000111293947393538,0.000194069967622219
"ENSG00000260231.2",0.424403485742727,9.77653804872819e-10,2.7006772808479e-09
"ENSG00000260233.4",-2.01772474230479,0.0111994672770746,0.0157214911828988
"ENSG00000260236.2",-0.223438620705933,0.00730844807979594,0.0104932783005066
"ENSG00000260249.3",-0.760736655879901,5.47253654953055e-05,9.83062952504695e-05
"ENSG00000260255.1",5.08796197714761,5.25105869920518e-20,3.81195790209046e-19
"ENSG00000260257.2",-0.159913070830409,4.33271293868993e-12,1.46984447010905e-11
"ENSG00000260259.1",-0.0974190319218682,0.264239953460986,0.303380385288684
"ENSG00000260260.3",0.218744406537483,1.34734324614115e-06,2.80736173249968e-06
"ENSG00000260265.1",0.389088089916543,0.124045426186171,0.150695023826833
"ENSG00000260267.1",-0.0309506430954848,0.164766618013574,0.196018654865767
"ENSG00000260269.5",0.827824507608817,0.0308569247876339,0.0409613823917559
"ENSG00000260271.4",0.805227174224081,4.03742081511854e-06,8.0493846737195e-06
"ENSG00000260273.2",0.0723516565243386,0.634559583121196,0.672119935556522
"ENSG00000260274.2",-1.47526968805041,1.96627355579557e-05,3.69667624309218e-05
"ENSG00000260279.4",-0.121221340169019,0.000175726360482218,0.000300613709763518
"ENSG00000260281.6",0.41655415164431,0.137369325020124,0.16559582469411
"ENSG00000260284.1",0.162534383903453,0.0654702447676938,0.0829836299392486
"ENSG00000260285.1",-0.536938161727422,5.42637198627514e-16,2.60416609593248e-15
"ENSG00000260288.6",-0.0187823553961761,0.618285770381401,0.65685635134631
"ENSG00000260289.2",-0.826451612213959,6.71257885865942e-10,1.88174304153133e-09
"ENSG00000260293.2",0.306777873534869,0.00136761492324449,0.00213433660564961
"ENSG00000260296.1",-0.732437492279003,1.33175890424945e-11,4.32557210126388e-11
"ENSG00000260302.3",-0.530035761723397,0.000974310675503395,0.001544345360639
"ENSG00000260303.1",-0.471890044252459,1.09471813263991e-07,2.51770394767537e-07
"ENSG00000260304.1",0.0921952116686453,0.00466337290124844,0.00685306455149207
"ENSG00000260305.1",1.1547012661514,5.01761776256083e-17,2.65840999128525e-16
"ENSG00000260310.1",1.25702498049852,0.00058920890164751,0.000955058990721424
"ENSG00000260314.3",-0.158251444051984,1.6875913383457e-06,3.48248092164441e-06
"ENSG00000260316.2",-0.320949963785419,0.692540079363978,0.725787493137859
"ENSG00000260317.1",-0.336696684240136,0.0456974751586524,0.059233676806315
"ENSG00000260318.1",-0.0600264964797046,0.556335353008809,0.598126809174607
"ENSG00000260331.1",0.761104489693279,2.93653108389639e-07,6.51050635204467e-07
"ENSG00000260337.4",-1.00385174645638,0.0765092096434973,0.0959524848289052
"ENSG00000260339.2",1.16805300444612,0.00508094617903238,0.00743181364190481
"ENSG00000260361.1",-0.47693107894597,0.0303614783647326,0.0403316255760195
"ENSG00000260364.1",-0.569610590953912,2.62110988188069e-10,7.61576934323253e-10
"ENSG00000260367.2",-0.00798442857023916,0.596451699660134,0.636327179389752
"ENSG00000260368.1",0.250531375300127,0.0223816610545527,0.0302435424356413
"ENSG00000260369.2",0.702104276968625,3.80565525100168e-05,6.95277890180322e-05
"ENSG00000260372.7",-2.73124124441754,8.71215681976763e-11,2.64172577181506e-10
"ENSG00000260378.1",0.801897479547897,0.00874584485359534,0.0124382735558111
"ENSG00000260386.6",-0.803471841351917,0.00947899186599849,0.0134243043598855
"ENSG00000260398.1",2.01939637179974,1.67630338793683e-12,5.89001044923939e-12
"ENSG00000260400.1",-0.497711987569039,1.99510637065346e-09,5.35924921127276e-09
"ENSG00000260417.1",-0.456126998033592,2.90237660176089e-08,7.03261121445792e-08
"ENSG00000260418.1",0.330104043310558,0.570599950686357,0.611747451324849
"ENSG00000260423.2",0.559399161122228,0.000144546584263237,0.000249487241752265
"ENSG00000260425.1",-1.20488416412716,0.00376294144455546,0.00558522924148086
"ENSG00000260430.2",-0.109044562088781,0.139570417771724,0.168051045557121
"ENSG00000260439.1",-0.324878361400655,0.0441280079520084,0.0573277195940553
"ENSG00000260440.4",1.37777758551874,0.026701137081034,0.0357183607559488
"ENSG00000260442.7",-0.791008857579617,6.03642975210209e-08,1.4215551053956e-07
"ENSG00000260447.1",0.566736727403707,0.000240973118901028,0.000406807933168948
"ENSG00000260448.7",1.09742062171335,0.00270572214473505,0.00408461898415951
"ENSG00000260452.1",-1.83003199799971,3.02450587628412e-06,6.09651812115603e-06
"ENSG00000260455.2",-0.0274810617728236,0.388180234629187,0.431967055232269
"ENSG00000260459.2",-0.738986403992425,0.215839741448793,0.251616142530442
"ENSG00000260464.1",0.898602824382808,0.000107584629320408,0.000187815366035987
"ENSG00000260465.1",0.0124484068945471,0.682401917509175,0.716460110633071
"ENSG00000260468.1",-1.01693626833855,6.82323102889862e-09,1.74760182786931e-08
"ENSG00000260470.1",2.65874009708903,3.41448353729784e-07,7.52988384904099e-07
"ENSG00000260479.1",1.82055632835182,3.90502718053765e-12,1.32857558130083e-11
"ENSG00000260484.1",-0.0500086519696519,0.746113648003899,0.774680152265659
"ENSG00000260487.1",-0.0261204662348903,0.252631749970365,0.291142571704406
"ENSG00000260493.1",-0.821688195127236,0.000227481547666582,0.000385240271022126
"ENSG00000260494.1",-0.9080469923774,1.32333626202991e-11,4.30049231751636e-11
"ENSG00000260495.1",-0.220908112237015,0.00620694816019339,0.00898707959313088
"ENSG00000260498.7",-0.725532344771057,4.49525603664927e-18,2.65806820705745e-17
"ENSG00000260511.1",0.616445921864531,8.57809389918071e-07,1.82289695823302e-06
"ENSG00000260517.3",0.238828808513544,0.00821853227753072,0.0117274869025842
"ENSG00000260526.1",0.724800609030565,0.200897548053356,0.235540087780752
"ENSG00000260528.6",0.404514406898903,0.00884057672808962,0.0125671731936984
"ENSG00000260536.1",-0.557052346849745,0.000147795142704372,0.000254764504124419
"ENSG00000260555.1",-0.614634645518563,1.60952693622983e-13,6.14461048806388e-13
"ENSG00000260558.2",0.21723318942562,0.00130781664585504,0.00204475935897538
"ENSG00000260563.3",-0.772199898233582,1.06481638300328e-10,3.20374566245767e-10
"ENSG00000260564.2",-0.544130186074391,7.61127041863741e-09,1.93891424426934e-08
"ENSG00000260565.9",-0.0684332319091262,1.51196437932108e-08,3.75706550094442e-08
"ENSG00000260571.1",-0.177058220831504,0.0377014664644779,0.0494733957100929
"ENSG00000260573.4",0.344585655703357,0.00287344190665959,0.00432567668200433
"ENSG00000260577.2",-0.24496531282607,0.175050861779881,0.207272709016359
"ENSG00000260579.1",4.98359242348864,1.06992671102803e-13,4.13817429431785e-13
"ENSG00000260582.1",-0.412568880200193,0.0200143767231654,0.0272113546024294
"ENSG00000260583.1",1.31674867938574,0.0204096633972205,0.0277168379923024
"ENSG00000260585.1",-3.02032867065002,0.185196642307376,0.21826645466529
"ENSG00000260586.2",-2.76763114274636,1.89095041785742e-22,1.78563239735545e-21
"ENSG00000260588.1",-0.564534278022436,0.000246223278005808,0.000415351125273136
"ENSG00000260589.1",-3.41329043990536,0.000217045125956269,0.00036813532368549
"ENSG00000260592.3",0.648171862237111,8.52859462325733e-06,1.65149646877912e-05
"ENSG00000260594.1",0.552940364673265,0.116164366211436,0.141755282727419
"ENSG00000260597.1",-0.287121859998307,0.000331944691252144,0.000552958702226511
"ENSG00000260601.1",-0.167444429291627,0.737783550232629,0.767069805735083
"ENSG00000260604.3",0.425920381321717,0.21686361483528,0.252713675175261
"ENSG00000260608.1",-0.294139307045722,0.148647023462044,0.17829388199931
"ENSG00000260616.6",-0.130884065784501,0.526538087913318,0.568903008221699
"ENSG00000260618.1",-0.313442641577557,9.0300244263111e-12,2.97934465554419e-11
"ENSG00000260621.1",0.790967227477285,2.93301501578179e-08,7.10348259231233e-08
"ENSG00000260625.4",3.54678271696365,2.43087173901792e-13,9.15037642457272e-13
"ENSG00000260630.9",-0.333531917191165,2.86636483399697e-06,5.78954730480876e-06
"ENSG00000260640.1",0.350091033727713,0.00765684838010888,0.0109683432192013
"ENSG00000260641.2",1.35297710497507,0.0142826651020147,0.0197985908588942
"ENSG00000260645.2",-0.651003530285942,1.68910191660267e-13,6.43398470990071e-13
"ENSG00000260646.1",1.09335711081023,7.24050027774849e-07,1.54992590744573e-06
"ENSG00000260653.6",0.633276395770678,0.00108842379779837,0.00171688162426835
"ENSG00000260658.7",1.17459719613215,0.00384079023329856,0.00569554113259682
"ENSG00000260660.4",0.695664817161352,3.8352450686576e-07,8.41121212018571e-07
"ENSG00000260661.1",-4.05513955331675,7.59001863076339e-13,2.74391161508892e-12
"ENSG00000260664.4",-0.982954971534779,4.44661467636202e-12,1.50681823819135e-11
"ENSG00000260671.2",0.2853916840609,0.305563001733735,0.347056836993608
"ENSG00000260672.1",-4.63368889123743,0.00753221926841091,0.0107968732617391
"ENSG00000260678.1",0.386502856990464,2.54443611495393e-05,4.72685645558764e-05
"ENSG00000260689.2",1.47525175224227,0.00113890828309361,0.00179291977368804
"ENSG00000260691.8",1.22883988270213,2.53903631135694e-06,5.15453949600401e-06
"ENSG00000260693.1",0.70565618275396,9.41038178526718e-09,2.38041913184272e-08
"ENSG00000260694.1",2.24131996696025,1.52433049766222e-14,6.36005178802856e-14
"ENSG00000260695.1",-0.914003272184429,2.21098881933912e-12,7.68509044401068e-12
"ENSG00000260698.1",0.491965649885446,0.0524534326511494,0.0674605515281535
"ENSG00000260708.2",0.841541996151962,4.81169149460176e-08,1.1433172438095e-07
"ENSG00000260710.3",1.08457436617291,6.68832041249041e-08,1.56832932241203e-07
"ENSG00000260719.1",-0.459003765874632,0.00199361945741069,0.00305517649536541
"ENSG00000260723.1",2.61841314580256,0.0353155197682763,0.0465335870951069
"ENSG00000260733.1",-0.390555397925814,4.36675481172162e-13,1.61325869465567e-12
"ENSG00000260735.2",0.293775775240683,0.0380410882203888,0.0498891784669921
"ENSG00000260741.1",0.0677199176932693,0.289381563801366,0.329789393354576
"ENSG00000260743.1",0.166807690537314,0.541638449711625,0.583655724663783
"ENSG00000260744.1",0.0208524967821147,0.555719119612134,0.597589969764525
"ENSG00000260746.2",-0.0628459487094843,0.201545193597773,0.236218144859846
"ENSG00000260747.1",-0.756423962653474,2.08997657832845e-10,6.12182901670442e-10
"ENSG00000260751.2",-0.145829461437883,0.127220649028811,0.154179884872872
"ENSG00000260757.1",-0.471923598652213,8.52859462325733e-06,1.65149646877912e-05
"ENSG00000260773.1",0.896223882720201,0.00265717936803499,0.00401608182116992
"ENSG00000260774.1",-0.220827889472178,0.0672360106542348,0.0850389972278778
"ENSG00000260778.5",2.75566635626608,2.98665180986162e-10,8.63533160447452e-10
"ENSG00000260792.1",-0.435491068985921,0.000167540644396588,0.000287331643048969
"ENSG00000260793.4",-0.587195810466389,0.855331253146734,0.873501310733643
"ENSG00000260796.1",1.78342468019153,2.63918871748686e-05,4.89310023297102e-05
"ENSG00000260798.1",-0.0950294292364092,0.217548135691723,0.253415072913059
"ENSG00000260799.1",-0.712537221401727,3.75038893830525e-08,9.00204876559401e-08
"ENSG00000260802.2",0.903714514269345,3.15151542463447e-11,9.89964457076648e-11
"ENSG00000260804.3",-0.294130442235672,8.52373676050639e-16,4.01584531768804e-15
"ENSG00000260805.3",1.09290183786735,6.223133936873e-11,1.90812497228663e-10
"ENSG00000260806.1",-0.710041514693905,3.30040069070637e-07,7.28668223327492e-07
"ENSG00000260807.7",-0.61076232155234,1.34113875904277e-06,2.7948136213209e-06
"ENSG00000260808.1",-1.42925716479696,3.63533403070288e-14,1.46593912773715e-13
"ENSG00000260816.2",-0.323923125455101,3.91901072293683e-18,2.32945693572085e-17
"ENSG00000260823.1",4.27453691687719,1.81062962917609e-15,8.28121404062928e-15
"ENSG00000260832.1",1.44120061422453,3.97499485812587e-09,1.04015926365991e-08
"ENSG00000260838.3",0.601325974728868,2.39453425306791e-06,4.86956372336864e-06
"ENSG00000260852.1",0.544843879923261,1.18849938859538e-09,3.25526564990255e-09
"ENSG00000260853.2",0.15110127949721,6.82286450239419e-11,2.08554990186299e-10
"ENSG00000260855.1",-0.46841049674749,1.95799360186014e-16,9.80307243921849e-16
"ENSG00000260860.2",-1.02220612039929,0.299105285324496,0.34021354371176
"ENSG00000260874.5",-0.558410286818051,9.6518261289823e-06,1.86077791942936e-05
"ENSG00000260884.1",-0.304370530212975,3.50323909423869e-11,1.09685429011224e-10
"ENSG00000260886.2",1.90190803571548,2.75716610572783e-14,1.12408668920349e-13
"ENSG00000260891.1",-0.141568004706058,0.781837686893282,0.806828292947878
"ENSG00000260895.1",1.38839480092696,8.82530357939409e-06,1.70711961455346e-05
"ENSG00000260898.6",0.17203311789031,0.0026173365418301,0.00395957034006466
"ENSG00000260899.1",-0.468892332798599,1.44667510066837e-05,2.75168818682789e-05
"ENSG00000260910.2",-2.34039039253865,5.39384581255947e-07,1.16733449701532e-06
"ENSG00000260911.2",1.1307765267887,1.28120277906404e-05,2.44863973309279e-05
"ENSG00000260912.1",-0.694969533915846,1.02959798521697e-22,1.00186547603394e-21
"ENSG00000260916.8",-0.0178243579440064,0.536782908060961,0.578952370965212
"ENSG00000260917.1",-0.155943215712695,5.10812963604474e-16,2.45797684447958e-15
"ENSG00000260918.1",1.09110736553797,3.69786735497576e-09,9.70207781389748e-09
"ENSG00000260919.1",0.597380499538034,0.0141737307474229,0.0196555814872816
"ENSG00000260920.2",1.11200499602008,5.23816455567893e-23,5.27791541022433e-22
"ENSG00000260922.2",1.29378542331931,9.56463905551257e-12,3.14828337059054e-11
"ENSG00000260923.7",-0.0220942826858752,0.736398159295181,0.76581113971934
"ENSG00000260924.3",0.126864196219183,0.236257119207777,0.273556650051785
"ENSG00000260927.2",0.0137968418725266,0.249975095229448,0.288297591403415
"ENSG00000260930.2",-0.300647247450067,0.00057733481304704,0.000937099706338153
"ENSG00000260941.1",-1.76428517467581,7.76284012702105e-18,4.48050563673057e-17
"ENSG00000260942.1",0.0464547066461641,0.30817178956952,0.349670265912721
"ENSG00000260948.1",-0.351963214592578,2.22750490871631e-06,4.54223808624678e-06
"ENSG00000260949.1",0.878586260984781,0.000829233994357783,0.00132465811671602
"ENSG00000260953.1",1.09041347189792,0.0013589206288764,0.00212130774675631
"ENSG00000260954.1",0.0834185715269741,0.747504917338275,0.775967079120091
"ENSG00000260969.2",-0.565192882950992,0.000136209393162447,0.00023558779099337
"ENSG00000260971.4",-0.555794605893965,3.8538208626337e-07,8.44953461132591e-07
"ENSG00000260978.2",-0.595466471366421,4.05986814991366e-10,1.15854313384817e-09
"ENSG00000260979.1",0.097115997118922,0.774090565748583,0.799802315717527
"ENSG00000260988.1",0.0746824203491296,0.689154458518744,0.722659113037314
"ENSG00000260989.1",0.624861674203746,0.038555397327252,0.0505269437456908
"ENSG00000260992.1",0.755404400059502,0.00179377017446856,0.00276327097042316
"ENSG00000260996.1",-0.318101469822808,0.0748449841393054,0.094019106673355
"ENSG00000260997.1",-0.422890762764912,0.0116175283901145,0.016275577273704
"ENSG00000261000.1",-0.633754178118791,9.24622532694847e-07,1.95782517778969e-06
"ENSG00000261002.5",-0.335851660840103,7.93694094618571e-05,0.000140299645991852
"ENSG00000261008.9",0.701420892299579,7.55889627641708e-16,3.57720888279568e-15
"ENSG00000261019.1",0.38375141508446,0.277834404306249,0.317715932085938
"ENSG00000261024.7",-1.14032648124792,6.0675082830123e-08,1.42854491861726e-07
"ENSG00000261049.2",-0.366852543619933,9.24656929307778e-05,0.000162410678495011
"ENSG00000261051.1",1.1328998931578,1.77351286422748e-05,3.34576288957567e-05
"ENSG00000261056.2",-0.183097916562609,9.60347800219172e-11,2.90223937141809e-10
"ENSG00000261064.1",0.912288351455321,4.68779979146993e-11,1.4527584864522e-10
"ENSG00000261067.7",0.238021311176315,0.480275036940603,0.523937956891525
"ENSG00000261070.1",0.632972846576813,4.62816602152501e-06,9.17348326523159e-06
"ENSG00000261072.2",0.244013327963638,0.0012747390204772,0.0019957897139896
"ENSG00000261079.1",-0.0796608030627235,0.915514356108184,0.926754705310212
"ENSG00000261080.1",-0.680170552121571,0.000880024605909794,0.00140155959538162
"ENSG00000261083.3",-0.421753882229771,0.464426170679943,0.508365991467685
"ENSG00000261087.1",-0.32328258100398,2.25358318960684e-08,5.51633280194982e-08
"ENSG00000261094.2",-0.136853278068716,0.00116495428385893,0.00183213582403021
"ENSG00000261095.1",-0.196774875603224,0.0684812798768218,0.0865283568881108
"ENSG00000261098.1",-0.297069204023099,5.6773557046854e-18,3.3281761624313e-17
"ENSG00000261101.2",-0.438926054358526,3.61896691920175e-07,7.95451729818237e-07
"ENSG00000261104.1",-1.03713984329751,3.9971304262781e-09,1.04568395858389e-08
"ENSG00000261105.6",-0.0171766979600934,0.379652604997836,0.423168406726338
"ENSG00000261114.1",1.73936550113119,5.24145321025189e-07,1.13539523562141e-06
"ENSG00000261115.7",-0.0445377500371263,0.487156593476387,0.530614719219939
"ENSG00000261117.1",0.632985577729266,0.000171273057187998,0.0002933882120644
"ENSG00000261118.1",0.123429968871209,0.212115330531683,0.247603779362027
"ENSG00000261121.2",-2.29563762942787,6.48591034778491e-08,1.52284587213436e-07
"ENSG00000261126.7",-0.189860047078932,0.00629413524839258,0.0091090181759755
"ENSG00000261131.1",0.667234083363376,0.000434354684829748,0.000714627858513743
"ENSG00000261136.1",-2.48919346744306,0.00146205377269829,0.0022736222310211
"ENSG00000261143.2",0.531676063663973,0.0167892351184103,0.02307194006527
"ENSG00000261150.3",0.218911587356137,1.05926592019593e-11,3.47584733479505e-11
"ENSG00000261158.1",1.63386716813181,0.0150279537530958,0.0207763069443859
"ENSG00000261159.1",-1.01309971860559,7.73686282029601e-09,1.97025340054217e-08
"ENSG00000261167.1",-0.341207143963888,1.02601728098115e-14,4.35255546680122e-14
"ENSG00000261168.1",0.476443693594723,0.0147632945409833,0.0204343610662259
